bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
41590.0,Interviews with John Kenneth Galbraith (Conversations with Public Intellectuals),John Kenneth Galbraith/James Ronald Stanfield/J. Ron Stanfield/Jacqueline Bloom Stanfield,4.5,1578066107,9.78E+12,eng,247.0,2.0,0,2004-02-20,University Press of Mississippi
41592.0,The Economics of Innocent Fraud: Truth for Our Time,John Kenneth Galbraith,3.6,618013245,9.78E+12,en-US,62.0,225.0,28,2004-04-26,Houghton Mifflin Harcourt
41595.0,Robin Williams Web Design Workshop,Robin P. Williams/John Tollett/Dave Rohr,3.8,201748673,9.78E+12,eng,384.0,54.0,1,2001-08-04,Peachpit Press
41602.0,The Non-Designer s Web Book,Robin P. Williams/John Tollett,3.66,321303377,9.78E+12,en-US,335.0,212.0,19,2005-09-26,Peachpit Press
41611.0,Hard Drive: Bill Gates and the Making of the Microsoft Empire,James Wallace/Jim  Erickson,4.11,887306292,9.78E+12,en-US,426.0,1234.0,41,1993-03-26,HarperCollins
41639.0,Bill Gates: Computer Legend (Famous Lives),Sara Barton-Wood,5,739844326,9.78E+12,eng,48.0,0.0,0,2001-11-01,Raintree
41648.0,Chicken Trek,Stephen Manes,4.39,553157167,9.78E+12,eng,128.0,96.0,8,1989-07-01,Bantam Skylark
41649.0,Make Four Million Dollars by Next Thursday!,Stephen Manes/George Ulrich,3.68,440413702,9.78E+12,eng,87.0,79.0,12,1996-07-08,Yearling Books
41651.0,Slim Down Camp,Stephen Manes,3.9,553233505,9.78E+12,eng,176.0,9.0,2,1986-12-01,Bantam Books
41652.0,The Boy Who Turned Into a TV Set,Stephen Manes/Michael  Bass,4,380620006,9.78E+12,eng,10.0,8.0,3,1984-02-01,Avon Books
41654.0,Masters of Enterprise: Giants of American Business from John Jacob Astor and J.P. Morgan to Bill Gates and Oprah Winfrey,H.W. Brands,4,684854732,9.78E+12,eng,368.0,101.0,10,1999-06-07,Free Press
41658.0,The Devil in the Junior League,Linda Francis Lee,3.62,312354959,9.78E+12,eng,336.0,3852.0,531,2006-08-22,St. Martin s Press
41659.0,Prom Anonymous,Blake Nelson,3.42,142407453,9.78E+12,eng,262.0,462.0,59,2007-02-15,Speak
41661.0,The New Rules of High School,Blake Nelson,3.54,142402427,9.78E+12,en-US,224.0,46.0,2,2004-09-09,Speak
41662.0,Cool Girl,Blake Nelson/Hans Schumacher,3.76,3407788193,9.78E+12,ger,298.0,8.0,1,2000-12-01,Beltz und Gelberg
41663.0,They Came from Below,Blake Nelson,3.66,765314231,9.78E+12,eng,299.0,189.0,42,2007-06-26,Tor Books
41664.0,User,Blake Nelson,3.37,970481713,9.78E+12,eng,255.0,81.0,8,2003-07-15,Versus Press
41665.0,Exile,Blake Nelson/Francine Kass,3.15,684838389,9.78E+12,en-US,288.0,159.0,14,1997-06-11,Scribner
41666.0,Girl (Girl  #1),Blake Nelson,3.76,671897071,9.78E+12,en-US,252.0,2001.0,198,1994-09-13,Touchstone Books
41667.0,My Side of the Mountain (Mountain  #1),Jean Craighead George,4.06,142401110,9.78E+12,eng,192.0,55045.0,2605,2004-04-12,Puffin Books
41675.0,The Theban Plays: Oedipus Rex  Oedipus at Colonus & Antigone,Sophocles/George      Young,3.97,048645049X,9.78E+12,eng,176.0,182.0,14,2006-06-23,Dover Publications
41681.0,The Jungle,Upton Sinclair/Earl Lee/Kathleen DeGrave,3.74,1884365302,9.78E+12,eng,335.0,110423.0,4133,2003-04-01,See Sharp Press
41684.0,The Jungle Books,Rudyard Kipling/Alev Lytle Croutier,4.02,451529758,9.78E+12,eng,368.0,78036.0,692,2005-05-03,Signet Classics
41688.0,Human Croquet,Kate Atkinson,3.72,312186886,9.78E+12,eng,352.0,6917.0,548,1999-11-12,Picador
41689.0,The Key to Rebecca,Ken Follett/Arto H?il?,3.89,451207793,9.78E+12,eng,352.0,19339.0,615,2003-02-04,NAL
41691.0,Paper Money,Ken Follett,3.32,330345044,9.78E+12,eng,286.0,102.0,17,1996-03-01,MacMillan General Books
41693.0,Skeleton Coast (Oregon Files  #4),Clive Cussler/Jack Du Brul,4.12,425211894,9.78E+12,eng,373.0,7591.0,210,2006-10-03,Berkley
41694.0,Dragon (Dirk Pitt  #10),Clive Cussler,3.92,1416537805,9.78E+12,en-US,602.0,11450.0,230,2006-10-31,Pocket Books
41695.0,Dark Watch (Oregon Files  #3),Clive Cussler/Jack Du Brul,4.1,425205592,9.78E+12,eng,357.0,5956.0,185,2005-10-31,Berkley
41696.0,Black Wind (Dirk Pitt  #18),Clive Cussler/Dirk Cussler,3.86,425204235,9.78E+12,eng,639.0,10113.0,304,2006-06-06,G.P. Putnam s Sons
41697.0,Cyclops (Dirk Pitt  #8),Clive Cussler,3.87,671704648,9.78E+12,eng,473.0,11750.0,216,1986-12-01,Pocket Books
41698.0,Deep Six (Dirk Pitt  #7),Clive Cussler,3.9,1416516859,9.78E+12,en-US,535.0,14501.0,241,2006-01-01,Pocket Books
41699.0,Polar Shift (NUMA Files  #6),Clive Cussler/Paul Kemprecos,3.91,141017724,9.78E+12,eng,504.0,7121.0,185,2005-08-30,Putnam
41700.0,Vixen 03 (Dirk Pitt  #5),Clive Cussler,3.84,055358944X,9.78E+12,eng,384.0,10238.0,199,2006-07-25,Bantam
41701.0,The Mediterranean Caper (Dirk Pitt  #2),Clive Cussler,3.78,425197395,9.78E+12,eng,391.0,15305.0,494,2004-04-06,G.P. Putnam s Sons
41702.0,The Navigator (NUMA Files  #7),Clive Cussler/Paul Kemprecos,3.94,399154191,9.78E+12,en-US,437.0,6152.0,248,2007-06-05,Putnam Publishing Group
41703.0,Golden Buddha (Oregon Files  #1),Clive Cussler/Craig Dirgo,3.9,141010312,9.78E+12,eng,527.0,9171.0,309,2005-03-24,Penguin Books
41704.0,Shock Wave (Dirk Pitt  #13),Clive Cussler,4.02,743449673,9.78E+12,eng,537.0,14019.0,260,1996-01-01,Downtown Press
41706.0,Raise the Titanic! (Dirk Pitt  #4),Clive Cussler,3.98,425194523,9.78E+12,eng,545.0,21489.0,636,2004-02-03,G.P. Putnam s Sons
41707.0,Atlantis Found (Dirk Pitt  #15),Clive Cussler,3.99,425204030,9.78E+12,eng,530.0,21436.0,584,2004-10-26,Berkley Trade
41708.0,Muerte Blanca,Clive Cussler/Paul Kemprecos,3.91,030734326X,9.78E+12,spa,421.0,2.0,0,2005-09-06,Debolsillo
41710.0,Iceberg (Dirk Pitt  #3),Clive Cussler,3.85,425197387,9.78E+12,eng,340.0,18244.0,381,2004-03-02,Berkley Books
41711.0,Fire Ice (NUMA Files  #3),Clive Cussler/Paul Kemprecos,3.92,399148728,9.78E+12,en-US,434.0,186.0,7,2002-06-03,Putnam Adult
41712.0,Lost City (NUMA Files  #5),Clive Cussler/Paul Kemprecos,3.9,425204197,9.78E+12,en-US,515.0,227.0,17,2005-07-26,G.P. Putnam s Sons
41713.0,The Sea Hunters II (The Sea Hunters  #2),Clive Cussler/Craig Dirgo,3.85,425193721,9.78E+12,en-US,464.0,1311.0,37,2003-12-30,G.P. Putnam s Sons
41714.0,The Sea Hunters (The Sea Hunters #1),Clive Cussler/Craig Dirgo,3.82,743480694,9.78E+12,en-US,432.0,2004.0,58,2003-09-01,Pocket Star
41715.0,La Ciudad Perdida (NUMA Files  #5),Clive Cussler/Paul Kemprecos,3.9,307376648,9.78E+12,spa,432.0,2.0,0,2006-11-07,Debolsillo
41716.0,Sahara (Dirk Pitt  #11),Clive Cussler,3.96,030720961X,9.78E+12,spa,400.0,51807.0,724,2005-01-11,Debolsillo
41717.0,Clive Cussler and Dirk Pitt Revealed,Clive Cussler/Craig Dirgo,3.88,671026224,9.78E+12,eng,544.0,2066.0,35,1998-10-01,Pocket Books
41719.0,Cliffs Notes on Billy Budd & Typee,Mary Ellen Snodgrass,3.5,764539507,9.78E+12,eng,80.0,3.0,0,2003-01-24,Cliffs Notes
41735.0,Billy Budd  Sailor,Herman Melville,3.12,014062175X,9.78E+12,eng,96.0,178.0,20,1995-10-24,Penguin Books Ltd
41740.0,Billy Budd  Sailor,Herman Melville,3.12,1417647116,9.78E+12,eng,127.0,29.0,0,1999-03-01,Turtleback Books
41760.0,Billy Budd  Sailor and Other Uncompleted Writings: The Writings of Herman Melville  Volume 13,Herman Melville/Hershel Parker/G. Thomas Tanselle/Harrison Hayford/Robert Sandberg/Alma MacDougall Reising,3.11,810111144,9.78E+12,eng,1016.0,0.0,0,2017-09-15,Northwestern Univ Press
41773.0,Billy Budd  marin,Herman Melville,3.12,2070709043,9.78E+12,fre,182.0,9.0,0,1987-05-14,Gallimard
41780.0,The Elections of 2004,Michael Nelson,4,1568028342,9.78E+12,eng,213.0,7.0,0,2005-03-15,CQ Press
41781.0,Love Sick: A Smoldering Look at Love  Lust  and Marriage,Michael J. Nelson/Charles S. Anderson Design Company/Pop Ink,3.76,810957906,9.78E+12,eng,176.0,71.0,8,2005-09-01,Harry N. Abrams
41782.0,Goth-Icky: A Macabre Menagerie of Morbid Monstrosities,Michael J. Nelson/Charles S. Anderson Design Company/Pop Ink,3.65,810957892,9.78E+12,eng,176.0,147.0,11,2005-09-01,Harry N. Abrams
41783.0,Fluffy Humpy Poopy Puppy: A Ruff  Dog-Eared Look at Man s Best Friend,Michael J. Nelson/Pop Ink/Charles S. Anderson Design Company,4,810970570,9.78E+12,eng,176.0,56.0,7,2006-09-01,Harry N. Abrams
41784.0,Mike Nelson s Death Rat!,Michael J. Nelson,3.66,60934727,9.78E+12,eng,336.0,450.0,44,2003-04-15,Dey Street Books
41786.0,Joel on Software,Joel Spolsky,4.11,1590593898,9.78E+12,eng,384.0,2981.0,118,2004-10-28,Apress
41793.0,Hackers & Painters: Big Ideas from the Computer Age,Paul Graham/Allen Noren/Matt Hutchinson,4.05,596006624,9.78E+12,eng,272.0,6572.0,302,2004-05-25,O Reilly Media
41804.0,I  Robot (Robot  #0.1),Isaac Asimov,4.19,553803700,9.78E+12,eng,224.0,238100.0,4196,2004-06-01,Spectra
41805.0,I  Robot: The Illustrated Screenplay,Harlan Ellison,4.03,1596870419,9.78E+12,eng,288.0,26.0,1,2004-05-01,iBooks
41810.0,The Robots of Dawn (Robot #3),Isaac Asimov,4.16,553299492,9.78E+12,eng,435.0,31186.0,866,1994-03-01,Spectra
41814.0,I. Asimov,Isaac Asimov,4.2,055356997X,9.78E+12,eng,578.0,1729.0,97,1995-01-01,Bantam
41815.0,Asimov s New Guide to Science,Isaac Asimov,4.38,140172130,9.78E+12,eng,896.0,49.0,1,1993-05-27,Penguin
41820.0,Pebble in the Sky (Galactic Empire #3),Isaac Asimov,3.88,553293427,9.78E+12,eng,308.0,14022.0,452,1991-12-01,Bantam
41821.0,The Gods Themselves,Isaac Asimov,4.09,1857989341,9.78E+12,eng,288.0,42770.0,1022,2000-02-10,Millenium
41822.0,The Stars  Like Dust (Galactic Empire  #1),Isaac Asimov,3.74,553293435,9.78E+12,eng,304.0,12547.0,424,1991-12-01,Spectra
41824.0,The Currents of Space (Galactic Empire  #2),Isaac Asimov,3.83,4490249512,9.78E+12,eng,192.0,37.0,3,1952-01-01,Fawcett crest
41832.0,Gold: The Final Science Fiction Collection,Isaac Asimov/Orson Scott Card,4,60556528,9.78E+12,eng,416.0,2476.0,85,2003-10-21,Harper Voyager
41834.0,Asimov s Guide to the Bible: The Old Testament,Isaac Asimov,4.07,380010321,9.78E+12,eng,677.0,237.0,20,1971-11-01,Avon Books (P)
41840.0,100 Great Fantasy Short Short Stories,Isaac Asimov/Terry Carr/Martin H. Greenberg/Janet  Fox,3.91,380699176,9.78E+12,eng,395.0,204.0,19,1985-08-01,Avon
41851.0,Rock Star Superstar,Blake Nelson,3.61,142405744,9.78E+12,en-US,229.0,310.0,34,2006-04-06,Speak
41856.0,Writings and Selected Narratives of the Exploration and Settlement of Virginia,John  Smith,3.39,1598530011,9.78E+12,en-US,1327.0,28.0,3,2007-03-22,Library of America
41861.0,John  Paul  George & Ben,Lane Smith,4.21,786848936,9.78E+12,eng,40.0,3500.0,393,2006-04-01,Little  Brown Books for Young Readers
41862.0,Evolution and the Theory of Games,John Maynard Smith,4,521288843,9.78E+12,eng,234.0,86.0,5,1982-10-21,Cambridge University Press
41863.0,The Origins of Life: From the Birth of Life to the Origin of Language,John Maynard Smith/E?rs Szathm?ry,4.13,019286209X,9.78E+12,eng,192.0,43.0,3,2000-11-26,Oxford University Press  USA
41864.0,American Genesis: Captain John Smith and the Founding of Virginia,Alden T. Vaughan,3.43,673393550,9.78E+12,eng,224.0,23.0,2,2019-08-17,Pearson
41865.0,Twilight (Twilight  #1),Stephenie Meyer,3.59,316015849,9.78E+12,eng,501.0,4597666.0,94265,2006-09-06,Little  Brown and Company
41885.0,Sense and Sensibility,Jane Austen,4.07,1593081251,9.78E+12,eng,325.0,1278.0,153,2004-07-25,Barnes & Noble
41887.0,Uncle Shelby s ABZ Book,Shel Silverstein,4.36,067121148X,9.78E+12,eng,80.0,2550.0,222,1985-09-09,Gallery Books
41890.0,Who Wants a Cheap Rhinoceros?,Shel Silverstein,3.96,689851138,9.78E+12,eng,64.0,1907.0,124,2002-08-01,Simon  Schuster Books for Young Readers
41899.0,Fantastic Beasts and Where to Find Them (Hogwarts Library),Newt Scamander/J.K. Rowling,3.99,439321603,9.78E+12,eng,128.0,259399.0,5513,2001-06-01,Arthur A. Levine Books
41900.0,J.K. Rowling - A Biography,Sean Smith,3.73,1843170175,9.78E+12,eng,248.0,937.0,41,2003-05-01,Michael O Mara Books
41903.0,Das Zauberer-Handbuch - Die Magische Welt der Joanne K. Rowling von A bis Z,Allan Zola Kronzek,4.04,3442451531,9.78E+12,ger,304.0,39.0,1,2001-11-01,Goldmann
41907.0,Harry Potter und die Kammer des Schreckens (Harry Potter  #2),J.K. Rowling,4.42,3551552096,9.78E+12,ger,351.0,26.0,1,2000-09-30,Carlsen
41908.0,Harry Potter und der Gefangene von Askaban (Harry Potter  #3),J.K. Rowling/Rufus Beck,4.56,3895849618,9.78E+12,ger,13.0,313.0,8,2002-08-31,Dhv der H?rverlag
41909.0,Harry Potter ve S?rlar Odas? (Harry Potter  #2),J.K. Rowling/Sevin Okyay,4.42,3570211029,9.78E+12,tur,403.0,1000.0,41,2001-10-01,Yap? Kredi Yay?nlar?
41911.0,Harry Potter und der Gefangene von Askaban (Harry Potter  #3),J.K. Rowling,4.56,355155210X,9.78E+12,ger,448.0,30.0,2,2001-04-01,Carlsen
41918.0,There are No Children Here: The Story of Two Boys Growing Up in the Other America,Alex Kotlowitz,4.27,385265565,9.78E+12,eng,323.0,12092.0,837,1992-01-05,Anchor Books
41919.0,Infants  Children  and Adolescents (MyDevelopmentLab Series),Laura E. Berk,3.64,205419283,9.78E+12,en-US,784.0,19.0,2,2004-09-10,Allyn & Bacon
41926.0,Spring Music,Elvi Rhodes,4.05,552146552,9.78E+12,eng,464.0,37.0,5,1999-08-19,Corgi
41951.0,Scarlet Feather,Maeve Binchy,3.96,451203771,9.78E+12,eng,549.0,22812.0,791,2002-03-01,Signet
41952.0,The Lilac Bus,Maeve Binchy,3.62,99498642,9.78E+12,eng,196.0,9649.0,297,2007-01-12,Dell
41962.0,Light a Penny Candle,Maeve Binchy,3.91,009949857X,9.78E+12,eng,832.0,14656.0,585,2006-05-04,Arrow
41967.0,Evening Class,Maeve Binchy,3.99,752876821,9.78E+12,en-GB,528.0,35964.0,855,2005-06-30,Orion Publishing Group
41977.0,Circle of Friends,Maeve Binchy/Ren? Huigen/Frans Thom?se,4.03,99498596,9.78E+12,eng,722.0,51839.0,1396,2006-06-01,Arrow
41979.0,Nos r?ves de Castelbay,Maeve Binchy,3.8,2268031675,9.78E+12,fre,434.0,1.0,0,1999-03-29,Editions du Rocher
41991.0,Les Saveurs de la vie,Maeve Binchy,3.96,2266129376,9.78E+12,fre,893.0,6.0,1,2003-06-19,Pocket
41993.0,Kiss,Jill Mansell,3.68,747268460,9.78E+12,eng,512.0,1587.0,67,2000-09-07,Headline Review
41994.0,Solo,Jill Mansell,3.65,747267456,9.78E+12,eng,421.0,3362.0,127,2002-09-02,Headline Review
41996.0,Two s Company,Jill Mansell,3.61,747267448,9.78E+12,eng,448.0,1462.0,53,2003-10-27,Headline Review
41998.0,Open House,Jill Mansell,3.9,074726743X,9.78E+12,en-US,448.0,2440.0,65,2003-03-03,Headline
41999.0,The Dream Kingdom (The Morland Dynasty  #26),Cynthia Harrod-Eagles,4.34,751533432,9.78E+12,eng,640.0,195.0,7,2004-11-01,Little  Brown Book Group
42001.0,Falling for You,Jill Mansell,3.8,755304853,9.78E+12,eng,448.0,4816.0,143,2004-08-16,Headline Review
42002.0,Millie s Fling,Jill Mansell,3.75,747264864,9.78E+12,en-GB,512.0,8052.0,463,2001-08-16,Headline Review
42003.0,Sheer Mischief,Jill Mansell,3.82,747268479,9.78E+12,eng,504.0,2555.0,102,2001-08-02,Headline Review
42007.0,Head Over Heels,Jill Mansell,3.72,747257361,9.78E+12,en-US,448.0,3286.0,128,1999-06-10,Headline Review
42010.0,Mixed Doubles,Jill Mansell,3.71,747257353,9.78E+12,en-GB,416.0,2087.0,82,1998-07-02,Headline Review
42012.0,M?li-m?lo,Jill Mansell,3.71,2290327506,9.78E+12,fre,381.0,5.0,0,2002-10-31,J ai Lu
42018.0,Seven Sunny Days,Chris Manby,3.35,373895208,9.78E+12,eng,352.0,588.0,30,2005-04-26,Red Dress Ink
42020.0,Girl Meets Ape,Chris Manby,3.46,340828064,9.78E+12,eng,406.0,553.0,20,2004-01-05,Coronet
42029.0,Girls  Night In,Jessica Adams/Chris Manby/Fiona Walker,3.26,6514855,9.78E+12,en-GB,586.0,140.0,11,2000-07-03,HarperCollins
42036.0,Tales from Shakespeare,Charles Lamb/Mary Lamb/Arthur Rackham,3.96,140621598,9.78E+12,eng,288.0,3097.0,154,2007-10-26,Penguin Books
42038.0,Shakespeare s Sonnets,William Shakespeare/Katherine Duncan-Jones,4.25,1903436575,9.78E+12,eng,488.0,70617.0,614,1997-08-21,Bloomsbury Academic
42040.0,Love Poems and Sonnets,William Shakespeare,4.34,385017332,9.78E+12,eng,160.0,5808.0,64,1957-09-03,Doubleday Books
42041.0,Shakespeare A to Z: The Essential Reference to His Plays  His Poems  His Life and Times  and More,Charles Boyce/David Allen White,4.35,385313616,9.78E+12,eng,752.0,153.0,6,1991-11-10,Delta
42045.0,The Sonnets,William Shakespeare/Stephen Orgel/John Hollander,4.25,140714537,9.78E+12,eng,164.0,349.0,19,2001-12-01,Penguin Classics
42048.0,Shakespeare s Secret,Elise Broach,3.88,805073876,9.78E+12,eng,256.0,7373.0,645,2005-05-01,Henry Holt & Company
42051.0,The Complete Sonnets and Poems,William Shakespeare/Colin Burrow,4.34,019281933X,9.78E+12,eng,624.0,5487.0,43,2002-07-18,Oxford University Press
42054.0,The Arden Shakespeare Complete Works,William Shakespeare/Richard Proudfoot/Ann Thompson/David Scott Kastan/Harold Jenkins,4.5,1903436613,9.78E+12,eng,1347.0,122.0,7,2001-07-05,Arden Shakespeare
42055.0,Reduced Shakespeare: The Attention-impaired Readers Guide to the World s Best Playwright,Reed Martin/Austin Tichenor,4.13,1401302203,9.78E+12,en-US,256.0,281.0,53,2006-07-11,Hachette Books
42056.0,The Cat Who Knew Shakespeare (Cat Who...  #7),Lilian Jackson Braun,3.92,747250383,9.78E+12,eng,208.0,6876.0,206,1996-11-07,Headline
42057.0,The Shakespeare Stealer (Shakespeare Stealer  #1),Gary L. Blackwood,3.68,141305959,9.78E+12,eng,224.0,5582.0,451,2000-07-01,Puffin Books
42060.0,Richard III,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.93,743482840,9.78E+12,eng,369.0,1945.0,191,2004-07-01,Simon  Schuster
42068.0,King Henry VI  Part 3,William Shakespeare/John D. Cox/Eric Rasmussen,3.76,1903436311,9.78E+12,eng,460.0,3138.0,186,2001-11-01,Bloomsbury Arden Shakespeare
42070.0,The Age Of Shakespeare,Frank Kermode,3.68,753819953,9.78E+12,eng,208.0,20.0,2,2005-07-07,Phoenix
42078.0,Ukraine,Sarah Johnstone,3.91,186450336X,9.78E+12,eng,216.0,27.0,5,2005-07-01,Lonely Planet
42099.0,Jimi Hendrix: The Complete Guide to His Music  (Complete Guide to the Music of...),Peter Doggett,4,1844494241,9.78E+12,eng,96.0,4.0,1,2004-12-01,Omnibus Press
42140.0,Outside the Dog Museum (Answered Prayers  #4),Jonathan Carroll,3.97,765311852,9.78E+12,eng,267.0,1406.0,97,2005-06-01,Orb Books
42141.0,Glass Soup  (Vincent Ettrich  #2),Jonathan Carroll,3.88,765311801,9.78E+12,eng,320.0,1153.0,62,2006-11-28,Tor Books
42143.0,The Land of Laughs,Jonathan Carroll,3.9,312873115,9.78E+12,eng,253.0,4337.0,352,2001-02-10,Orb Books
42145.0,Sleeping in Flame (Answered Prayers  #2),Jonathan Carroll/Dave McKean,4.05,765311860,9.78E+12,en-US,304.0,1543.0,76,2004-10-01,Orb Books
42146.0,Bones of the Moon (Answered Prayers  #1),Jonathan Carroll,3.89,312873123,9.78E+12,eng,224.0,2046.0,116,2002-05-03,Orb Books
42148.0,Kissing the Beehive (Crane s View  #1),Jonathan Carroll,3.7,575402911,9.78E+12,eng,256.0,808.0,40,2000-08-10,Orion
42149.0,Baby Proof,Emily Giffin,3.72,312348649,9.78E+12,eng,340.0,140762.0,3096,2006-06-13,St. Martin s Press
42155.0,Something Blue (Darcy & Rachel  #2),Emily Giffin,3.93,312323867,9.78E+12,en-US,338.0,191577.0,6599,2006-03-21,Griffin
42156.0,Something Borrowed (Darcy & Rachel  #1),Emily Giffin,3.85,031232118X,9.78E+12,eng,322.0,454917.0,7487,2004-06-01,St. Martin s Press
42157.0,P.S. Longer Letter Later (Elizabeth and Tara*Starr  #1),Paula Danziger/Ann M. Martin,3.78,590213113,9.78E+12,eng,234.0,2699.0,242,1999-05-01,Scholastic Paperbacks
42158.0,P.S. Your Cat Is Dead,James Kirkwood Jr.,3.75,312321201,9.78E+12,eng,218.0,1334.0,141,2003-11-15,St. Martin s Griffin
42162.0,P.S. I Love You Three!,Lynda Milligan/Nancy J. Smith,4.14,1880972476,9.78E+12,eng,79.0,7.0,0,2002-12-01,Possibilities
42172.0,The Christmas Shoes (Christmas Hope #1),Donna VanLiere,4.23,312289510,9.78E+12,eng,132.0,32701.0,967,2001-11-09,St. Martin s Press
42177.0,Burning The Map,Laura Caldwell,3.54,373250215,9.78E+12,en-US,288.0,1336.0,66,2002-10-25,Red Dress Ink
42180.0,iMovie 4 & iDVD: The Missing Manual: The Missing Manual,David Pogue,3.25,596006934,9.78E+12,eng,496.0,4.0,0,2004-08-23,Pogue Press
42198.0,The Icarus Agenda,Robert Ludlum,3.96,752858505,9.78E+12,eng,836.0,37.0,3,2004-07-01,Orion Books
42210.0,Life Is a Dream,Pedro Calder?n de la Barca,3.98,486421244,9.78E+12,eng,96.0,346.0,27,2002-07-01,Dover Publications
42211.0,Life Is a Dream and Other Spanish Classics (Eric Bentley s Dramatic Repertoire) - Volume II,Pedro Calder?n de la Barca/Miguel de Cervantes Saavedra/Lope de Vega/Tirso de Molina/Roy Campbell/Eric Bentley,3.81,1557830061,73999140774,eng,298.0,61.0,4,2000-04-01,Applause Theatre & Cinema Book Publishers
42212.0,Life Is A Dream = La Vida Es Sue?o,Pedro Calder?n de la Barca/Stanley Appelbaum,3.98,486424731,9.78E+12,eng,208.0,56.0,2,2002-12-06,Dover Publications
42213.0,Life Is a Dream,Pedro Calder?n de la Barca/Gregary Racz,3.98,143104829,9.78E+12,eng,160.0,168.0,11,2006-12-26,Penguin Classics
42261.0,Stylepedia: A Guide to Graphic Design Mannerisms  Quirks  and Conceits,Steven Heller/Louise Fili,4.06,811833461,9.78E+12,eng,336.0,170.0,9,2006-11-09,Chronicle Books
42278.0,I Can Fly,Ruth Krauss/Mary Blair,4.24,307001466,9.78E+12,eng,24.0,1069.0,70,2003-09-09,Golden Books
42300.0,A Whole Lotta Love,Donna Hill/Francis Ray/Brenda Jackson/Monica Jackson,4.46,451210905,9.78E+12,eng,384.0,662.0,7,2004-01-06,Signet
42308.0,The Best of Pippi Longstocking (Pippi Longstocking  #1-3),Astrid Lindgren/Tony Ross,4.25,192753371,9.78E+12,en-GB,378.0,217.0,16,2003-10-09,Oxford University Press
42311.0,Astrid Lindgren: Storyteller to the World,Johanna Hurwitz/Michael Dooling,3.69,140326928,9.78E+12,eng,64.0,10.0,2,1991-11-01,Puffin
42323.0,Astrid Lindgren,Eva-Maria Metcalf,3.78,805745254,9.78E+12,eng,157.0,7.0,2,1994-11-01,Twayne Publishers
42337.0,The Moffats (The Moffats  #1),Eleanor Estes/Louis Slobodkin,4,152025413,9.78E+12,eng,212.0,9334.0,302,2001-04-01,Oddysey/Harcourt Young Classics
42341.0,Arthur and the Lost Kingdoms,Alistair Moffat,3.7,753810743,9.78E+12,eng,282.0,59.0,14,1999-12-31,Orion Publishing Group
42355.0,God s Generals Why They Succeeded and Why Some Fail,Roberts Liardon,4.45,883689448,9.78E+12,eng,416.0,1481.0,67,2000-11-01,Whitaker House
42357.0,The Alley (The Alley  #1),Eleanor Estes/Edward Ardizzone,3.76,152049185,9.78E+12,eng,288.0,320.0,20,2003-08-01,HMH Books for Young Readers
42359.0,Pinky Pye (The Pyes  #2),Eleanor Estes/Edward Ardizzone,3.86,152025650,9.78E+12,eng,192.0,1578.0,102,2000-09-01,HMH Books for Young Readers
42366.0,The Witch Family,Eleanor Estes/Edward Ardizzone,4.07,015202610X,9.78E+12,eng,240.0,2550.0,98,2000-09-01,HMH Books for Young Readers
42369.0,The Hundred Dresses,Eleanor Estes/Louis Slobodkin,4.09,152052607,9.78E+12,eng,80.0,30311.0,2306,2004-09-01,HMH Books for Young Readers
42376.0,Theater Shoes,Noel Streatfeild/Diane Goode,4.02,613013379,9.78E+12,en-US,252.0,85.0,11,1999-11-01,Sagebrush
42377.0,Gemma Alone (Gemma  #3),Noel Streatfeild,3.61,440428653,9.78E+12,eng,150.0,175.0,7,1987-02-01,Yearling
42380.0,When the Siren Wailed,Noel Streatfeild/Judith Gwyn Brown,3.72,394931475,9.78E+12,en-US,157.0,16.0,3,1977-10-01,Lions
42382.0,The Caine Mutiny Court-Martial,Herman Wouk,4.12,385514417,9.78E+12,eng,120.0,281.0,10,1954-04-20,Doubleday Books
42389.0,Band of Brothers: E Company  506th Regiment  101st Airborne from Normandy to Hitler s Eagle s Nest,Stephen E. Ambrose,4.43,743464117,9.78E+12,eng,432.0,82525.0,2124,2002-09-01,Simon & Schuster; Media Tie-In edition
42390.0,Midnight Riders: The Story of the Allman Brothers Band,Scott  Freeman,3.97,316294527,9.78E+12,eng,343.0,278.0,16,1996-07-01,Little  Brown and Company
42408.0,Babar s World Tour,Laurent de Brunhoff,3.82,810957809,9.78E+12,en-US,48.0,69.0,12,2005-09-01,Harry N. Abrams
42410.0,The Easter Rabbit s Parade,Lois Lenski,3,037582748X,9.78E+12,eng,40.0,29.0,7,2004-01-27,Random House Books for Young Readers
42415.0,The Little Fire Engine,Lois Lenski,3.56,375810706,9.78E+12,eng,56.0,209.0,27,2000-10-24,Random House Books for Young Readers
42417.0,Right Stuff  Wrong Sex: America s First Women in Space Program,Margaret A. Weitekamp,3.82,801883946,9.78E+12,eng,256.0,36.0,9,2005-10-26,Johns Hopkins University Press
42424.0,The Right Stuff (To Protect and Defend #3),Merline Lovelace,3.61,373273495,9.78E+12,eng,256.0,40.0,3,2004-02-23,Silhouette Books
42425.0,For Whom the Bell Tolls,Ernest Hemingway,3.97,1117066037,9.78E+12,eng,503.0,365.0,33,1940-01-01,P. F. Collier and Sons
